region_id,name,level,parent
09371127,"Hirschau, St",lau,09371
09371128,Hirschbach,lau,09371
09371129,"Hohenburg, M",lau,09371
09371131,Illschwang,lau,09371
09371132,"Kastl, M",lau,09371
09371135,"Königstein, M",lau,09371
09371136,Kümmersbruck,lau,09371
09371140,Etzelwang,lau,09371
09371141,Neukirchen b.Sulzbach-Rosenberg,lau,09371
09371144,Poppenricht,lau,09371
09371146,"Rieden, M",lau,09371
09371148,"Schmidmühlen, M",lau,09371
09371150,"Schnaittenbach, St",lau,09371
09371151,"Sulzbach-Rosenberg, St",lau,09371
09371154,Ursensollen,lau,09371
09371156,"Vilseck, St",lau,09371
09371157,Weigendorf,lau,09371
09371444,Gem.fr. Geb. Amberg-Sulzbach,lau,09371
09371452,Eichen,lau,09371
09372112,Arnschwang,lau,09372
09372113,Arrach,lau,09372
09372115,Blaibach,lau,09372
09372116,"Cham, St",lau,09372
09372117,Chamerau,lau,09372
09372124,"Eschlkam, M",lau,09372
09372125,"Falkenstein, M",lau,09372
09372126,"Furth im Wald, St",lau,09372
09372128,Gleißenberg,lau,09372
09372130,Grafenwiesen,lau,09372
09372135,Hohenwarth,lau,09372
09372137,"Bad Kötzting, St",lau,09372
09372138,"Lam, M",lau,09372
09372142,Michelsneukirchen,lau,09372
09372143,Miltach,lau,09372
09372144,"Neukirchen b.Hl.Blut, M",lau,09372
09372146,Pemfling,lau,09372
09372147,Pösing,lau,09372
09372149,Reichenbach,lau,09372
09372150,Rettenbach,lau,09372
09372151,Rimbach,lau,09372
09372153,"Roding, St",lau,09372
09372154,"Rötz, St",lau,09372
09372155,Runding,lau,09372
09372157,Schönthal,lau,09372
09372158,Schorndorf,lau,09372
09372161,"Stamsried, M",lau,09372
09372163,Tiefenbach,lau,09372
09372164,Traitsching,lau,09372
09372165,Treffelstein,lau,09372
09372167,Zell,lau,09372
09372168,Waffenbrunn,lau,09372
09372169,Wald,lau,09372
09372170,Walderbach,lau,09372
09372171,"Waldmünchen, St",lau,09372
09372174,Weiding,lau,09372
09372175,Willmering,lau,09372
09372177,Zandt,lau,09372
09372178,Lohberg,lau,09372
09373112,"Berching, St",lau,09373
09373113,Berg b.Neumarkt i.d.OPf.,lau,09373
09373114,Berngau,lau,09373
09373115,"Breitenbrunn, M",lau,09373
09373119,Deining,lau,09373
09373121,"Dietfurt a.d.Altmühl, St",lau,09373
09373126,"Freystadt, St",lau,09373
09373134,"Hohenfels, M",lau,09373
09373140,"Lauterhofen, M",lau,09373
09373143,"Lupburg, M",lau,09373
09373146,Mühlhausen,lau,09373
09373147,"Neumarkt i.d.OPf., GKSt",lau,09373
09373151,"Parsberg, St",lau,09373
09373153,Pilsach,lau,09373
09373155,"Postbauer-Heng, M",lau,09373
09373156,"Pyrbaum, M",lau,09373
09373159,Sengenthal,lau,09373
09373160,Seubersdorf i.d.OPf.,lau,09373
09373167,"Velburg, St",lau,09373
09374111,Altenstadt a.d.Waldnaab,lau,09374
09374117,"Eschenbach i.d.OPf., St",lau,09374
09374118,"Eslarn, M",lau,09374
09374119,Etzenricht,lau,09374
09374121,"Floß, M",lau,09374
09374122,Flossenbürg,lau,09374
09374123,Georgenberg,lau,09374
09374124,"Grafenwöhr, St",lau,09374
09374127,Irchenrieth,lau,09374
09374128,Kirchendemenreuth,lau,09374
09374129,"Kirchenthumbach, M",lau,09374
09374131,"Kohlberg, M",lau,09374
09374132,"Leuchtenberg, M",lau,09374
09374133,"Luhe-Wildenau, M",lau,09374
09374134,"Mantel, M",lau,09374
09374137,"Moosbach, M",lau,09374
09374139,"Neustadt a.d.Waldnaab, St",lau,09374
09374140,"Neustadt am Kulm, St",lau,09374
09374144,"Parkstein, M",lau,09374
09374146,Pirk,lau,09374
09374147,"Pleystein, St",lau,09374
09374148,Trabitz,lau,09374
09374149,"Pressath, St",lau,09374
09374150,Püchersreuth,lau,09374
09374154,Schirmitz,lau,09374
09374155,Schlammersdorf,lau,09374
09374156,Schwarzenbach,lau,09374
09374157,Speinshart,lau,09374
09374158,Störnstein,lau,09374
09374159,"Tännesberg, M",lau,09374
09374160,Theisseil,lau,09374
09374162,"Vohenstrauß, St",lau,09374
09374163,Vorbach,lau,09374
09374164,"Waidhaus, M",lau,09374
09374165,"Waldthurn, M",lau,09374
09374166,Weiherhammer,lau,09374
09374168,"Windischeschenbach, St",lau,09374
09374170,Bechtsrieth,lau,09374
09374444,Gem.fr. Geb. Neustadt a.d.Waldnaab,lau,09374
09374451,Heinersreuther Forst,lau,09374
09374452,Manteler Forst,lau,09374
09374458,Speinsharter Forst,lau,09374
09375113,Alteglofsheim,lau,09375
09375114,Altenthann,lau,09375
09375115,Aufhausen,lau,09375
09375116,Bach a.d.Donau,lau,09375
09375117,Barbing,lau,09375
09375118,"Beratzhausen, M",lau,09375
09375119,Bernhardswald,lau,09375
09375120,Brennberg,lau,09375
09375122,Brunn,lau,09375
09375127,Deuerling,lau,09375
09375130,"Donaustauf, M",lau,09375
09375131,Duggendorf,lau,09375
09375143,Hagelstadt,lau,09375
09375148,"Hemau, St",lau,09375
09375153,Holzheim a.Forst,lau,09375
09375156,"Kallmünz, M",lau,09375
09375161,Köfering,lau,09375
09375162,"Laaber, M",lau,09375
09375165,"Lappersdorf, M",lau,09375
09375170,Mintraching,lau,09375
09375171,Mötzing,lau,09375
09375174,"Neutraubling, St",lau,09375
09375175,"Nittendorf, M",lau,09375
09375179,Obertraubling,lau,09375
09375180,Pentling,lau,09375
09375181,Pettendorf,lau,09375
09375182,Pfakofen,lau,09375
09375183,Pfatter,lau,09375
09375184,Pielenhofen,lau,09375
09375190,"Regenstauf, M",lau,09375
09375191,Riekofen,lau,09375
09375196,"Schierling, M",lau,09375
09375199,Sinzing,lau,09375
09375201,Sünching,lau,09375
09375204,Tegernheim,lau,09375
09375205,Thalmassing,lau,09375
09375208,Wenzenbach,lau,09375
09375209,Wiesent,lau,09375
09375210,"Wörth a.d.Donau, St",lau,09375
09375211,Wolfsegg,lau,09375
09375213,Zeitlarn,lau,09375
09375444,Gem.fr. Geb. Regensburg,lau,09375
09375451,Forstmühler Forst,lau,09375
09375452,Kreuther Forst,lau,09375
09376112,Altendorf,lau,09376
09376116,Bodenwöhr,lau,09376
09376117,"Bruck i.d.OPf., M",lau,09376
09376119,"Burglengenfeld, St",lau,09376
09376122,Dieterskirchen,lau,09376
09376125,Fensterbach,lau,09376
09376131,Gleiritsch,lau,09376
09376133,Guteneck,lau,09376
09376141,"Maxhütte-Haidhof, St",lau,09376
09376144,"Nabburg, St",lau,09376
09376146,"Neukirchen-Balbini, M",lau,09376
09376147,"Neunburg vorm Wald, St",lau,09376
09376148,Niedermurach,lau,09376
09376149,"Nittenau, St",lau,09376
09376150,"Wernberg-Köblitz, M",lau,09376
09376151,"Oberviechtach, St",lau,09376
09376153,"Pfreimd, St",lau,09376
09376159,Schmidgaden,lau,09376
09376160,"Schönsee, St",lau,09376
09376161,"Schwandorf, GKSt",lau,09376
09376162,Schwarzach b.Nabburg,lau,09376
09376163,"Schwarzenfeld, M",lau,09376
09376164,"Schwarzhofen, M",lau,09376
09376167,Stadlern,lau,09376
09376168,Steinberg am See,lau,09376
09376169,Stulln,lau,09376
09376170,"Teublitz, St",lau,09376
09376171,Teunz,lau,09376
09376172,Thanstein,lau,09376
09376173,Trausnitz,lau,09376
09376175,Wackersdorf,lau,09376
09376176,Weiding,lau,09376
09376178,"Winklarn, M",lau,09376
09376444,Gem.fr. Geb. Schwandorf,lau,09376
09376455,Wolferlohe,lau,09376
09377112,"Bärnau, St",lau,09377
09377113,Brand,lau,09377
09377115,Ebnath,lau,09377
09377116,"Erbendorf, St",lau,09377
09377117,"Falkenberg, M",lau,09377
09377118,Friedenfels,lau,09377
09377119,"Fuchsmühl, M",lau,09377
09377127,Immenreuth,lau,09377
09377128,Kastl,lau,09377
09377129,"Kemnath, St",lau,09377
09377131,"Konnersreuth, M",lau,09377
09377132,Krummennaab,lau,09377
09377133,Kulmain,lau,09377
09377137,Leonberg,lau,09377
09377139,"Mähring, M",lau,09377
09377141,"Mitterteich, St",lau,09377
09377142,"Neualbenreuth, M",lau,09377
09377143,Neusorg,lau,09377
09377145,Pechbrunn,lau,09377
09377146,"Plößberg, M",lau,09377
09377148,Pullenreuth,lau,09377
09377149,Reuth b.Erbendorf,lau,09377
09377154,"Tirschenreuth, St",lau,09377
09377157,"Waldershof, St",lau,09377
09377158,"Waldsassen, St",lau,09377
09377159,"Wiesau, M",lau,09377
09377444,Gem.fr. Geb. Tirschenreuth,lau,09377
09461000,Bamberg,lau,09461
09462000,Bayreuth,lau,09462
09463000,Coburg,lau,09463
09464000,Hof,lau,09464
09471111,Altendorf,lau,09471
09471115,"Baunach, St",lau,09471
09471117,Bischberg,lau,09471
09471119,Breitengüßbach,lau,09471
09471120,"Burgebrach, M",lau,09471
09471122,"Burgwindheim, M",lau,09471
09471123,"Buttenheim, M",lau,09471
09471128,"Ebrach, M",lau,09471
09471131,Frensdorf,lau,09471
09471133,Gerach,lau,09471
09471137,Gundelsheim,lau,09471
09471140,"Hallstadt, St",lau,09471
09471142,"Heiligenstadt i.OFr., M",lau,09471
09471145,"Hirschaid, M",lau,09471
09471150,Kemmern,lau,09471
09471151,Königsfeld,lau,09471
09471152,Lauter,lau,09471
09471154,Lisberg,lau,09471
09471155,Litzendorf,lau,09471
09471159,Memmelsdorf,lau,09471
09471165,Oberhaid,lau,09471
09471169,Pettstadt,lau,09471
09471172,Pommersfelden,lau,09471
09471173,Priesendorf,lau,09471
09471174,"Rattelsdorf, M",lau,09471
09471175,Reckendorf,lau,09471
09471185,"Scheßlitz, St",lau,09471
09471186,Schönbrunn i.Steigerwald,lau,09471
09471189,Stadelhofen,lau,09471
09471191,Stegaurach,lau,09471
09471195,Strullendorf,lau,09471
09471207,Viereth-Trunstadt,lau,09471
09471208,Walsdorf,lau,09471
09471209,Wattendorf,lau,09471
09471214,"Zapfendorf, M",lau,09471
09471220,"Schlüsselfeld, St",lau,09471
09471444,Gem.fr. Geb. Bamberg,lau,09471
09471452,Ebracher Forst,lau,09471
09471453,Eichwald,lau,09471
09471454,Geisberger Forst,lau,09471
09471455,Hauptsmoor,lau,09471
09471456,Koppenwinder Forst,lau,09471
09471457,Lindach,lau,09471
09471459,Semberg,lau,09471
09471460,Steinachsrangen,lau,09471
09471461,Winkelhofer Forst,lau,09471
09471462,Zückshuter Forst,lau,09471
09472111,Ahorntal,lau,09472
09472115,Aufseß,lau,09472
09472116,"Bad Berneck i.Fichtelgebirge, St",lau,09472
09472118,"Betzenstein, St",lau,09472
09472119,Bindlach,lau,09472
09472121,Bischofsgrün,lau,09472
09472127,"Creußen, St",lau,09472
09472131,Eckersdorf,lau,09472
09472133,Emtmannsberg,lau,09472
09472138,Fichtelberg,lau,09472
09472139,"Gefrees, St",lau,09472
09472140,Gesees,lau,09472
09472141,Glashütten,lau,09472
09472143,"Goldkronach, St",lau,09472
09472146,Haag,lau,09472
09472150,Heinersreuth,lau,09472
09472154,"Hollfeld, St",lau,09472
09472155,Hummeltal,lau,09472
09472156,Kirchenpingarten,lau,09472
09472164,Mehlmeisel,lau,09472
09472166,Mistelbach,lau,09472
09472167,Mistelgau,lau,09472
09472175,"Pegnitz, St",lau,09472
09472176,Plankenfels,lau,09472
09472177,"Plech, M",lau,09472
09472179,"Pottenstein, St",lau,09472
09472180,Prebitz,lau,09472
09472184,"Schnabelwaid, M",lau,09472
09472188,Seybothenreuth,lau,09472
09472190,Speichersdorf,lau,09472
09472197,"Waischenfeld, St",lau,09472
09472198,Warmensteinach,lau,09472
09472199,"Weidenberg, M",lau,09472
09472444,Gem.fr. Geb. Bayreuth,lau,09472
09472451,Bischofsgrüner Forst,lau,09472
09472453,Fichtelberg,lau,09472
09472454,Forst Neustädtlein a.Forst,lau,09472
09472456,Glashüttener Forst,lau,09472
09472457,Goldkronacher Forst,lau,09472
09472458,Heinersreuther Forst,lau,09472
09472459,Langweiler Wald,lau,09472
09472460,Lindenhardter Forst-Nordwest,lau,09472
09472461,Lindenhardter Forst-Südost,lau,09472
09472463,Neubauer Forst-Nord,lau,09472
09472464,Prüll,lau,09472
09472468,Veldensteinerforst,lau,09472
09472469,Waidacher Forst,lau,09472
09472470,Warmensteinacher Forst-Nord,lau,09472
09473112,Ahorn,lau,09473
09473120,Dörfles-Esbach,lau,09473
09473121,Ebersdorf b.Coburg,lau,09473
09473132,Großheirath,lau,09473
09473134,Grub a.Forst,lau,09473
09473138,Itzgrund,lau,09473
09473141,Lautertal,lau,09473
09473144,Meeder,lau,09473
09473151,"Neustadt b.Coburg, GKSt",lau,09473
09473153,Niederfüllbach,lau,09473
09473158,"Bad Rodach, St",lau,09473
09473159,"Rödental, St",lau,09473
09473165,"Seßlach, St",lau,09473
09473166,Sonnefeld,lau,09473
09473170,Untersiemau,lau,09473
09473174,Weidhausen b.Coburg,lau,09473
09473175,Weitramsdorf,lau,09473
09473444,Gem.fr. Geb. Coburg,lau,09473
09473452,Callenberger Forst-West,lau,09473
09473453,Gellnhausen,lau,09473
09473454,Köllnholz,lau,09473
09474119,Dormitz,lau,09474
09474121,"Ebermannstadt, St",lau,09474
09474122,Effeltrich,lau,09474
09474123,"Eggolsheim, M",lau,09474
09474124,"Egloffstein, M",lau,09474
09474126,"Forchheim, GKSt",lau,09474
09474129,"Gößweinstein, M",lau,09474
09474132,"Gräfenberg, St",lau,09474
09474133,Hallerndorf,lau,09474
09474134,Hausen,lau,09474
09474135,Heroldsbach,lau,09474
09474137,Hetzles,lau,09474
09474138,"Hiltpoltstein, M",lau,09474
09474140,"Igensdorf, M",lau,09474
09474143,Kirchehrenbach,lau,09474
09474144,Kleinsendelbach,lau,09474
09474145,Kunreuth,lau,09474
09474146,Langensendelbach,lau,09474
09474147,Leutenbach,lau,09474
09474154,"Neunkirchen a.Brand, M",lau,09474
09474156,Obertrubach,lau,09474
09474158,Pinzberg,lau,09474
09474160,Poxdorf,lau,09474
09474161,"Pretzfeld, M",lau,09474
09474168,Unterleinleiter,lau,09474
09474171,Weilersbach,lau,09474
09474173,Weißenohe,lau,09474
09474175,Wiesenthau,lau,09474
09474176,"Wiesenttal, M",lau,09474
09475112,"Bad Steben, M",lau,09475
09475113,Berg,lau,09475
09475120,Döhlau,lau,09475
09475123,Feilitzsch,lau,09475
09475127,Gattendorf,lau,09475
09475128,Geroldsgrün,lau,09475
09475136,"Helmbrechts, St",lau,09475
09475137,Issigau,lau,09475
09475141,Köditz,lau,09475
09475142,Konradsreuth,lau,09475
09475145,Leupoldsgrün,lau,09475
09475146,"Lichtenberg, St",lau,09475
09475154,"Münchberg, St",lau,09475
09475156,"Naila, St",lau,09475
09475158,"Oberkotzau, M",lau,09475
09475161,Regnitzlosau,lau,09475
09475162,"Rehau, St",lau,09475
09475165,"Schauenstein, St",lau,09475
09475168,"Schwarzenbach a.d.Saale, St",lau,09475
09475169,"Schwarzenbach a.Wald, St",lau,09475
09475171,"Selbitz, St",lau,09475
09475174,"Sparneck, M",lau,09475
09475175,"Stammbach, M",lau,09475
09475181,Töpen,lau,09475
09475182,Trogen,lau,09475
09475184,Weißdorf,lau,09475
09475189,"Zell im Fichtelgebirge, M",lau,09475
09475444,Gem.fr. Geb. Hof,lau,09475
09475451,Forst Schwarzenbach a.Wald,lau,09475
09475452,Gerlaser Forst,lau,09475
09475453,Geroldsgrüner Forst,lau,09475
09475454,Martinlamitzer Forst-Nord,lau,09475
09476145,"Kronach, St",lau,09476
09476146,"Küps, M",lau,09476
09476152,"Ludwigsstadt, St",lau,09476
09476154,"Mitwitz, M",lau,09476
09476159,"Nordhalben, M",lau,09476
09476164,"Pressig, M",lau,09476
09476166,Reichenbach,lau,09476
09476171,Schneckenlohe,lau,09476
09476175,Steinbach a.Wald,lau,09476
09476177,"Steinwiesen, M",lau,09476
09476178,Stockheim,lau,09476
09476179,"Tettau, M",lau,09476
09476180,"Teuschnitz, St",lau,09476
09476182,Tschirn,lau,09476
09476183,"Marktrodach, M",lau,09476
09476184,"Wallenfels, St",lau,09476
09476185,Weißenbrunn,lau,09476
09476189,Wilhelmsthal,lau,09476
09476444,Gem.fr. Geb. Kronach,lau,09476
09476451,Birnbaum,lau,09476
09476453,Langenbacher Forst,lau,09476
09477117,"Grafengehaig, M",lau,09477
09477118,Guttenberg,lau,09477
09477119,Harsdorf,lau,09477
09477121,Himmelkron,lau,09477
09477124,"Kasendorf, M",lau,09477
09477127,Ködnitz,lau,09477
09477128,"Kulmbach, GKSt",lau,09477
09477129,"Kupferberg, St",lau,09477
09477135,"Ludwigschorgast, M",lau,09477
09477136,"Mainleus, M",lau,09477
09477138,"Marktleugast, M",lau,09477
09477139,"Marktschorgast, M",lau,09477
09477142,Neudrossenfeld,lau,09477
09477143,Neuenmarkt,lau,09477
09477148,"Presseck, M",lau,09477
09477151,Rugendorf,lau,09477
09477156,"Stadtsteinach, St",lau,09477
09477157,"Thurnau, M",lau,09477
09477158,Trebgast,lau,09477
09477159,Untersteinach,lau,09477
09477163,"Wirsberg, M",lau,09477
09477164,"Wonsees, M",lau,09477
09478111,Altenkunstadt,lau,09478
09478116,"Burgkunstadt, St",lau,09478
09478120,"Ebensfeld, M",lau,09478
09478127,Hochstadt a.Main,lau,09478
09478139,"Lichtenfels, St",lau,09478
09478143,"Marktgraitz, M",lau,09478
09478144,"Marktzeuln, M",lau,09478
09478145,Michelau i.OFr.,lau,09478
09478155,Redwitz a.d.Rodach,lau,09478
09478165,"Bad Staffelstein, St",lau,09478
09478176,"Weismain, St",lau,09478
09478444,Gem.fr. Geb. Lichtenfels,lau,09478
09478451,Breitengüßbacher Forst,lau,09478
09478453,Neuensorger Forst,lau,09478
09479111,Bad Alexandersbad,lau,09479
09479112,"Arzberg, St",lau,09479
09479126,Höchstädt i.Fichtelgebirge,lau,09479
09479127,"Hohenberg a.d.Eger, St",lau,09479
09479129,"Kirchenlamitz, St",lau,09479
09479135,"Marktleuthen, St",lau,09479
09479136,"Marktredwitz, GKSt",lau,09479
09479138,Nagel,lau,09479
09479145,Röslau,lau,09479
09479147,"Schirnding, M",lau,09479
09479150,"Schönwald, St",lau,09479
09479152,"Selb, GKSt",lau,09479
09479158,"Thiersheim, M",lau,09479
09479159,"Thierstein, M",lau,09479
09479161,Tröstau,lau,09479
09479166,"Weißenstadt, St",lau,09479
09479169,"Wunsiedel, St",lau,09479
09479444,Gem.fr. Geb. Wunsiedel i.Fichtelgebirge,lau,09479
09479453,Kaiserhammer Forst-Ost,lau,09479
09479455,Martinlamitzer Forst-Süd,lau,09479
09479456,Meierhöfer Seite,lau,09479
09479457,Neubauer Forst-Süd,lau,09479
09479459,Tröstauer Forst-Ost,lau,09479
09479460,Tröstauer Forst-West,lau,09479
09479461,Vordorfer Forst,lau,09479
09479462,Weißenstadter Forst-Nord,lau,09479
09479463,Weißenstadter Forst-Süd,lau,09479
09561000,Ansbach,lau,09561
09562000,Erlangen,lau,09562
09563000,Fürth,lau,09563
09564000,Nürnberg,lau,09564
09565000,Schwabach,lau,09565
09571111,Adelshofen,lau,09571
09571113,"Arberg, M",lau,09571
09571114,Aurach,lau,09571
09571115,"Bechhofen, M",lau,09571
09571122,Bruckberg,lau,09571
09571125,Buch a.Wald,lau,09571
09571127,Burgoberbach,lau,09571
09571128,Burk,lau,09571
09571130,"Colmberg, M",lau,09571
09571132,"Dentlein a.Forst, M",lau,09571
09571134,Diebach,lau,09571
09571135,"Dietenhofen, M",lau,09571
09571136,"Dinkelsbühl, GKSt",lau,09571
09571137,"Dombühl, M",lau,09571
09571139,"Dürrwangen, M",lau,09571
09571141,Ehingen,lau,09571
09571145,"Feuchtwangen, St",lau,09571
09571146,"Flachslanden, M",lau,09571
09571152,Gebsattel,lau,09571
09571154,Gerolfingen,lau,09571
09571155,Geslau,lau,09571
09571165,"Heilsbronn, St",lau,09571
09571166,"Herrieden, St",lau,09571
09571169,Insingen,lau,09571
09571170,Langfurth,lau,09571
09571171,"Lehrberg, M",lau,09571
09571174,"Leutershausen, St",lau,09571
09571175,"Lichtenau, M",lau,09571
09571177,"Merkendorf, St",lau,09571
09571178,Mitteleschenbach,lau,09571
09571179,Mönchsroth,lau,09571
09571180,Neuendettelsau,lau,09571
09571181,Neusitz,lau,09571
09571183,Oberdachstetten,lau,09571
09571188,Ohrenbach,lau,09571
09571189,"Ornbau, St",lau,09571
09571190,Petersaurach,lau,09571
09571192,Röckingen,lau,09571
09571193,"Rothenburg ob der Tauber, GKSt",lau,09571
09571194,Rügland,lau,09571
09571196,Sachsen b.Ansbach,lau,09571
09571198,"Schillingsfürst, St",lau,09571
09571199,Schnelldorf,lau,09571
09571200,"Schopfloch, M",lau,09571
09571205,Steinsfeld,lau,09571
09571208,Unterschwaningen,lau,09571
09571214,"Wassertrüdingen, St",lau,09571
09571216,"Weidenbach, M",lau,09571
09571217,Weihenzell,lau,09571
09571218,"Weiltingen, M",lau,09571
09571222,Wettringen,lau,09571
09571223,Wieseth,lau,09571
09571224,Wilburgstetten,lau,09571
09571225,Windelsbach,lau,09571
09571226,"Windsbach, St",lau,09571
09571227,Wittelshofen,lau,09571
09571228,Wörnitz,lau,09571
09571229,"Wolframs-Eschenbach, St",lau,09571
09571444,Gem.fr. Geb. Ansbach,lau,09571
09571451,Unterer Wald,lau,09571
09572111,Adelsdorf,lau,09572
09572114,Aurachtal,lau,09572
09572115,"Baiersdorf, St",lau,09572
09572119,Bubenreuth,lau,09572
09572120,Buckenhof,lau,09572
09572121,"Eckental, M",lau,09572
09572126,Gremsdorf,lau,09572
09572127,Großenseebach,lau,09572
09572130,Hemhofen,lau,09572
09572131,"Heroldsberg, M",lau,09572
09572132,"Herzogenaurach, St",lau,09572
09572133,Heßdorf,lau,09572
09572135,"Höchstadt a.d.Aisch, St",lau,09572
09572137,Kalchreuth,lau,09572
09572139,"Lonnerstadt, M",lau,09572
09572141,Marloffstein,lau,09572
09572142,Möhrendorf,lau,09572
09572143,"Mühlhausen, M",lau,09572
09572147,Oberreichenbach,lau,09572
09572149,Röttenbach,lau,09572
09572154,Spardorf,lau,09572
09572158,Uttenreuth,lau,09572
09572159,"Vestenbergsgreuth, M",lau,09572
09572160,"Wachenroth, M",lau,09572
09572164,"Weisendorf, M",lau,09572
09572444,Gem.fr. Geb. Erlangen-Höchstadt,lau,09572
09572451,Birkach,lau,09572
09572452,Buckenhofer Forst,lau,09572
09572453,Dormitzer Forst,lau,09572
09572454,Erlenstegener Forst,lau,09572
09572455,Forst Tennenlohe,lau,09572
09572456,Geschaidt,lau,09572
09572457,Kalchreuther Forst,lau,09572
09572458,Kraftshofer Forst,lau,09572
09572459,Mark,lau,09572
09572460,Neunhofer Forst,lau,09572
09573111,"Ammerndorf, M",lau,09573
09573114,"Cadolzburg, M",lau,09573
09573115,Großhabersdorf,lau,09573
09573120,"Langenzenn, St",lau,09573
09573122,"Oberasbach, St",lau,09573
09573123,Obermichelbach,lau,09573
09573124,Puschendorf,lau,09573
09573125,"Roßtal, M",lau,09573
09573126,Seukendorf,lau,09573
09573127,"Stein, St",lau,09573
09573129,Tuchenbach,lau,09573
09573130,Veitsbronn,lau,09573
09573133,"Wilhermsdorf, M",lau,09573
09573134,"Zirndorf, St",lau,09573
09574111,Alfeld,lau,09574
09574112,"Altdorf b.Nürnberg, St",lau,09574
09574117,Burgthann,lau,09574
09574120,Engelthal,lau,09574
09574123,"Feucht, M",lau,09574
09574128,Happurg,lau,09574
09574129,Hartenstein,lau,09574
09574131,Henfenfeld,lau,09574
09574132,"Hersbruck, St",lau,09574
09574135,Kirchensittenbach,lau,09574
09574138,"Lauf a.d.Pegnitz, St",lau,09574
09574139,Leinburg,lau,09574
09574140,"Neuhaus a.d.Pegnitz, M",lau,09574
09574141,Neunkirchen a.Sand,lau,09574
09574145,Offenhausen,lau,09574
09574146,Ottensoos,lau,09574
09574147,Pommelsbrunn,lau,09574
09574150,Reichenschwand,lau,09574
09574152,"Röthenbach a.d.Pegnitz, St",lau,09574
09574154,Rückersdorf,lau,09574
09574155,"Schnaittach, M",lau,09574
09574156,Schwaig b.Nürnberg,lau,09574
09574157,Schwarzenbruck,lau,09574
09574158,Simmelsdorf,lau,09574
09574160,"Velden, St",lau,09574
09574161,Vorra,lau,09574
09574164,Winkelhaid,lau,09574
09574444,Gem.fr. Geb. Nürnberger Land,lau,09574
09574451,Behringersdorfer Forst,lau,09574
09574452,Brunn,lau,09574
09574453,Engelthaler Forst,lau,09574
09574454,Feuchter Forst,lau,09574
09574455,Fischbach,lau,09574
09574456,Forsthof,lau,09574
09574457,Günthersbühler Forst,lau,09574
09574458,Haimendorfer Forst,lau,09574
09574460,Laufamholzer Forst,lau,09574
09574461,Leinburg,lau,09574
09574462,Rückersdorfer Forst,lau,09574
09574463,Schönberg,lau,09574
09574464,Winkelhaid,lau,09574
09574465,Zerzabelshofer Forst,lau,09574
09575112,"Bad Windsheim, St",lau,09575
09575113,"Baudenbach, M",lau,09575
09575115,"Burgbernheim, St",lau,09575
09575116,"Burghaslach, M",lau,09575
09575117,"Dachsbach, M",lau,09575
09575118,Diespeck,lau,09575
09575119,Dietersheim,lau,09575
09575121,"Emskirchen, M",lau,09575
09575122,Ergersheim,lau,09575
09575124,Gallmersgarten,lau,09575
09575125,Gerhardshofen,lau,09575
09575127,Gollhofen,lau,09575
09575128,Gutenstetten,lau,09575
09575129,Hagenbüchach,lau,09575
09575130,Hemmersheim,lau,09575
09575133,Illesheim,lau,09575
09575134,"Ippesheim, M",lau,09575
09575135,"Ipsheim, M",lau,09575
09575138,Langenfeld,lau,09575
09575143,"Marktbergel, M",lau,09575
09575144,"Markt Bibart, M",lau,09575
09575145,"Markt Erlbach, M",lau,09575
09575146,"Markt Nordheim, M",lau,09575
09575147,"Markt Taschendorf, M",lau,09575
09575150,Münchsteinach,lau,09575
09575152,"Neuhof a.d.Zenn, M",lau,09575
09575153,"Neustadt a.d.Aisch, St",lau,09575
09575155,Oberickelsheim,lau,09575
09575156,"Obernzenn, M",lau,09575
09575157,"Oberscheinfeld, M",lau,09575
09575161,"Scheinfeld, St",lau,09575
09575163,Simmershofen,lau,09575
09575165,"Sugenheim, M",lau,09575
09575166,Trautskirchen,lau,09575
09575167,"Uehlfeld, M",lau,09575
09575168,"Uffenheim, St",lau,09575
09575179,Weigenheim,lau,09575
09575181,Wilhelmsdorf,lau,09575
09575444,Gem.fr. Geb. Neustadt a.d.Aisch-Bad Windsheim,lau,09575
09575451,Osing,lau,09575
09576111,"Abenberg, St",lau,09576
09576113,"Allersberg, M",lau,09576
09576117,Büchenbach,lau,09576
09576121,Georgensgmünd,lau,09576
09576122,"Greding, St",lau,09576
09576126,"Heideck, St",lau,09576
09576127,"Hilpoltstein, St",lau,09576
09576128,Kammerstein,lau,09576
09576132,"Schwanstetten, M",lau,09576
09576137,Rednitzhembach,lau,09576
09576141,Röttenbach,lau,09576
09576142,Rohr,lau,09576
09576143,"Roth, St",lau,09576
09576147,"Spalt, St",lau,09576
09576148,"Thalmässing, M",lau,09576
09576151,"Wendelstein, M",lau,09576
09576444,Gem.fr. Geb. Roth,lau,09576
09576451,Abenberger Wald,lau,09576
09576452,Dechenwald,lau,09576
09576453,Forst Kleinschwarzenlohe,lau,09576
09576454,Heidenberg,lau,09576
09576455,Soos,lau,09576
09577111,"Absberg, M",lau,09577
09577113,Alesheim,lau,09577
09577114,Muhr a.See,lau,09577
09577115,Bergen,lau,09577
09577120,Burgsalach,lau,09577
09577122,Dittenheim,lau,09577
09577125,"Ellingen, St",lau,09577
09577127,Ettenstatt,lau,09577
09577133,"Gnotzheim, M",lau,09577
09577136,"Gunzenhausen, St",lau,09577
09577138,Haundorf,lau,09577
09577140,"Heidenheim, M",lau,09577
